edgeID,RD,AC,RL,AL,LL,GL
54580,0,0,0,0,0,0
54581,0,0,0,0,0,0
54587,0,0,0,0,0,0
54588,0,0,0,0,0,0
54593,0,0,0,0,0,0
54608,0,0,0,0,0,0
54609,0,0,0,0,0,0
54623,0,0,0,2,0,0
54667,0,0,0,0,0,0
54668,0,0,0,0,0,0
54697,0,0,0,0,0,0
54698,0,0,0,0,0,0
54699,0,0,0,0,0,0
54703,0,0,0,0,0,0
54704,0,0,0,0,0,0
54747,0,0,0,0,0,0
54774,0,0,0,0,0,0
54778,0,0,0,0,0,0
54784,0,0,0,0,0,0
54795,0,0,0,0,0,0
54797,0,0,0,0,0,0
54798,0,0,0,0,0,0
54843,0,0,0,0,0,0
54844,0,0,0,0,0,0
54852,0,0,0,0,0,0
54867,0,0,0,0,0,0
54868,0,0,0,0,0,0
54870,0,0,0,0,0,0
54873,0,0,0,0,0,0
54886,0,0,0,0,0,0
54892,0,0,0,0,0,0
54895,0,0,0,0,0,0
54909,0,0,0,3,0,0
54912,0,0,0,0,0,0
54924,0,0,0,0,0,0
54986,0,0,0,0,0,0
54993,0,0,0,0,0,0
54995,0,0,0,0,0,0
55011,0,0,0,0,0,0
55013,0,0,0,0,0,0
55055,0,0,0,0,0,0
55067,0,0,0,0,0,0
55081,0,0,0,0,0,0
55082,0,0,0,0,0,0
55083,0,0,0,0,0,0
55086,0,0,0,0,0,0
55089,0,0,0,0,0,0
55090,0,0,0,0,0,0
55091,0,0,0,0,0,0
55098,0,0,0,0,0,0
55103,0,0,0,0,0,0
55110,0,0,0,0,0,0
55119,0,0,0,0,0,0
55120,0,0,0,0,0,0
55154,0,0,0,0,0,0
55155,0,0,0,0,0,0
55156,0,0,0,0,0,0
55161,0,0,0,0,0,0
55239,0,0,0,0,0,0
55240,0,0,0,0,0,0
55241,0,0,0,0,0,0
55244,0,0,0,0,0,0
55277,0,0,0,0,0,0
55278,0,0,0,0,0,0
55292,0,0,0,0,0,0
55294,0,0,0,0,0,0
55302,0,0,0,0,0,0
55313,0,0,0,0,0,1
55336,0,0,0,0,0,0
55337,0,0,0,0,0,0
55352,0,0,0,0,0,0
55354,0,0,0,0,0,0
55402,0,0,0,0,0,0
55426,0,0,0,0,0,0
55427,0,0,0,0,0,0
55429,0,0,0,0,0,0
55448,0,0,0,0,0,0
55449,0,0,0,0,0,0
55450,0,0,0,0,0,0
55451,0,0,0,0,0,0
55453,0,0,0,0,0,0
55457,0,0,0,0,0,0
55459,0,0,0,0,0,0
55465,0,0,0,0,0,0
55466,0,0,0,0,0,0
55471,0,0,0,0,0,0
55472,0,0,0,0,0,0
55473,0,0,0,0,0,0
55474,0,0,0,0,0,0
55475,0,0,0,0,0,0
55479,0,0,0,0,0,0
55483,0,0,0,0,0,0
55515,0,0,0,0,0,0
55519,0,0,0,0,0,0
55521,0,0,0,0,0,0
55524,0,0,0,0,0,0
55525,0,0,0,0,0,0
55536,0,0,0,0,0,0
55537,0,0,0,0,0,0
55557,0,0,0,0,0,0
55574,0,0,0,0,0,0
55586,0,0,0,0,0,0
55601,0,0,0,0,0,0
55612,0,0,0,0,0,0
55613,0,0,0,0,0,0
55624,0,0,0,0,0,0
55645,0,0,0,0,0,0
55650,0,0,0,0,0,0
55689,0,0,1,0,0,0
55690,1,0,1,0,1,0
55696,0,0,0,0,0,0
55706,0,0,0,0,0,0
55712,0,0,0,0,0,0
55720,0,0,0,0,0,0
55728,0,0,0,0,0,0
55731,0,0,0,0,0,0
55732,0,0,0,0,0,0
55734,0,0,0,0,0,0
55735,0,0,0,0,0,0
55745,0,0,0,0,0,0
55747,0,0,0,0,0,0
55755,0,0,0,0,0,0
55756,0,0,0,0,0,0
55757,0,0,0,0,0,0
55758,0,0,0,0,0,0
55759,0,0,0,0,0,0
55760,0,0,0,0,0,0
55766,0,0,0,0,0,0
55785,0,0,0,0,0,0
55791,0,0,0,0,0,0
55799,0,0,0,0,0,0
55801,0,0,0,0,0,0
55805,0,0,0,0,0,0
55806,0,0,0,0,0,0
55808,0,0,0,0,0,0
55814,0,0,0,0,0,0
55815,0,0,0,0,0,0
55837,0,0,0,2,0,0
55838,0,0,0,2,0,0
55840,0,0,0,2,0,0
55841,0,0,0,2,0,0
55844,0,0,0,2,0,0
55845,0,0,0,2,0,0
55854,0,0,0,0,1,0
55857,0,0,0,0,1,0
55863,0,0,0,0,0,1
55865,0,0,0,0,0,0
55866,0,0,0,0,0,0
55868,0,0,0,1,1,0
55871,0,0,0,2,0,0
55873,0,0,0,2,0,0
55879,0,0,0,0,0,0
55882,0,0,0,0,0,0
55885,0,0,0,0,0,0
55886,0,0,0,0,0,0
55888,0,0,0,0,0,0
55893,0,0,0,0,0,0
55899,0,0,0,0,0,0
55915,0,0,0,0,0,0
55920,0,0,0,0,0,0
55929,0,0,0,0,0,0
55930,0,0,0,0,0,0
55931,0,0,0,0,0,0
55932,0,0,0,0,0,0
55934,0,0,0,0,0,0
55940,0,0,0,0,0,0
55941,0,0,0,0,0,0
55948,0,0,0,0,0,0
55951,0,0,0,0,0,0
55952,0,0,0,0,0,0
55953,0,0,0,0,0,0
55955,0,0,0,0,0,0
55958,0,0,0,0,0,0
55988,0,0,0,0,0,0
55991,0,0,0,0,0,0
55994,0,0,0,0,0,0
55996,0,0,0,0,0,0
56011,0,0,0,0,0,0
56013,0,0,0,0,0,0
56022,0,0,0,0,0,0
56023,0,0,0,0,0,0
56029,0,0,0,0,0,0
56030,0,0,0,0,0,0
56031,0,0,0,0,0,0
56036,0,0,0,0,0,0
56044,0,0,0,0,0,0
56148,0,0,0,0,0,0
56149,0,0,0,0,0,0
56165,0,0,0,0,0,0
56170,0,0,0,0,0,0
56172,0,0,0,0,0,0
56183,0,0,0,0,0,0
56185,0,0,0,0,0,0
56186,0,0,0,0,0,0
56206,0,0,0,0,0,0
56216,0,0,0,2,0,0
56224,0,0,0,0,0,0
56228,0,0,0,0,0,0
56232,0,0,0,0,0,0
56237,0,0,0,0,0,0
56238,0,0,0,0,0,0
56247,0,0,0,0,0,0
56255,0,0,0,0,0,0
56263,0,0,0,0,0,0
56266,0,0,0,0,0,0
56286,0,0,0,0,0,0
56287,0,0,0,0,0,0
56288,0,0,0,0,0,0
56306,0,0,0,0,0,0
56327,0,0,0,0,0,0
56330,0,0,0,0,0,0
56336,0,0,0,0,0,0
56338,0,0,0,0,0,0
56343,0,0,0,0,0,0
56346,0,0,0,0,0,0
56354,0,0,0,0,0,0
56360,0,0,0,0,0,0
56364,0,0,0,0,0,0
56402,0,0,0,3,0,0
56435,0,0,0,0,0,0
56436,0,0,0,0,0,0
56437,0,0,0,0,0,0
56438,0,0,0,0,0,0
56441,0,0,0,0,0,0
56442,0,0,0,0,0,0
56444,0,0,0,0,0,0
56445,0,0,0,0,0,0
56446,0,0,0,0,0,0
56451,0,0,0,0,0,0
56455,0,0,0,0,0,0
56456,0,0,0,0,0,0
56461,0,0,0,0,0,0
56462,0,0,0,0,0,0
56463,0,0,0,0,0,0
56466,0,0,0,0,0,0
56473,0,0,0,0,0,0
56474,0,0,0,0,0,0
56479,0,0,0,0,0,0
56486,0,0,0,0,0,1
56502,0,0,0,0,0,0
56505,0,0,0,0,0,0
56509,0,0,0,0,0,0
56511,0,0,0,0,0,0
56512,0,0,0,0,0,0
56516,0,0,0,0,0,0
56517,0,0,0,0,0,0
56520,0,0,0,0,0,0
56521,0,0,0,0,0,0
56530,0,0,0,0,0,0
56534,0,0,0,0,0,0
56537,0,0,0,0,0,0
56541,0,0,0,0,0,0
56542,0,0,0,0,0,0
56550,0,0,0,0,0,0
56553,0,0,0,0,0,0
56562,0,0,0,0,0,0
56564,0,0,0,0,0,0
56575,0,0,0,0,0,0
56596,0,0,0,0,0,0
56621,0,0,0,0,0,0
56625,0,0,0,0,0,0
56626,0,0,0,0,0,0
56631,0,0,0,0,0,0
56635,0,0,0,0,0,0
56636,0,0,0,0,0,0
56651,0,0,0,0,0,0
56661,1,0,1,0,1,0
56662,1,0,1,0,1,0
56663,0,0,0,0,0,0
56670,0,0,0,0,0,0
56682,0,0,0,0,0,0
56683,0,0,0,0,0,0
56684,0,0,0,0,0,0
56685,0,0,0,0,0,0
56688,0,0,0,0,0,0
56702,0,0,0,0,0,0
56710,0,0,0,0,0,0
56767,0,0,0,0,0,0
56783,0,0,0,0,0,0
56795,0,0,0,0,0,0
56798,0,0,0,0,0,0
56804,0,0,0,0,0,0
56805,0,0,0,0,0,0
56808,0,0,0,0,0,0
56811,0,0,0,0,0,0
56820,0,0,0,0,0,1
56826,0,0,0,0,0,1
56828,0,0,0,0,0,0
56829,0,0,0,0,0,1
56846,0,0,0,0,0,0
56847,0,0,0,0,0,0
56856,0,0,0,0,0,0
56857,0,0,0,0,0,0
56863,0,0,0,0,0,0
56870,0,0,0,0,0,0
56872,0,0,0,0,0,0
56894,0,0,0,0,0,1
56896,0,0,0,0,0,0
56920,0,0,0,0,0,1
56924,0,0,0,0,0,0
56948,0,0,0,0,0,0
56962,0,0,0,0,0,0
56963,0,0,0,0,0,0
56974,0,0,0,0,0,0
56991,0,0,0,0,0,0
57004,0,0,0,0,0,0
57005,0,0,0,0,0,0
57010,0,0,0,0,0,0
57011,0,0,0,0,0,0
57014,0,0,0,0,0,0
57017,0,0,0,0,0,0
57019,0,0,0,0,0,0
57038,0,0,0,0,0,0
57043,0,0,0,0,0,0
57065,0,0,0,0,0,0
57077,0,0,0,0,0,0
57079,0,0,0,0,0,0
57091,0,0,0,0,0,0
57093,0,0,0,0,0,0
57095,0,0,0,0,0,0
57103,0,0,0,0,0,0
57117,0,0,0,0,0,0
57126,0,0,0,0,0,0
57132,0,0,1,0,0,0
57136,0,0,0,0,0,0
57146,0,0,0,0,0,0
57148,0,0,0,0,0,0
57157,0,0,0,0,0,0
57158,0,0,0,0,0,0
57165,0,0,0,0,0,0
57194,0,0,0,0,0,0
57197,0,0,0,0,0,0
57198,0,0,0,0,0,0
57199,0,0,0,0,0,0
57204,0,0,0,0,0,0
57216,0,0,0,0,0,0
57217,0,0,0,0,0,0
57218,0,0,0,0,0,0
57235,0,0,0,0,0,0
57256,0,0,0,0,0,0
57265,0,0,0,0,0,0
57279,0,0,0,0,0,0
57281,0,0,0,0,0,0
57285,0,0,0,0,0,0
57290,0,0,0,0,0,0
57292,0,0,0,0,0,0
57296,0,0,0,0,0,0
57298,0,0,0,0,0,0
57300,0,0,0,0,0,0
57301,0,0,0,0,0,0
57302,0,0,0,0,0,0
57336,0,0,0,0,0,0
57345,0,0,0,0,0,0
57347,0,0,0,0,0,0
57350,0,0,0,0,0,0
57352,0,0,0,0,0,0
57357,0,0,0,0,0,0
57359,0,0,0,0,0,0
57360,0,0,0,0,0,0
57363,0,0,0,0,0,0
57382,0,0,0,0,0,0
57401,0,0,0,0,0,0
57428,0,0,0,0,0,0
57438,0,0,0,0,0,0
57462,0,0,0,0,0,0
57466,0,0,0,0,0,0
57493,0,0,0,0,0,0
57509,0,0,0,0,0,0
57532,0,0,0,0,0,0
57562,0,0,0,0,0,0
57563,0,0,0,0,0,0
57570,0,0,0,0,0,0
57585,0,0,0,0,0,0
57586,0,0,0,0,0,0
57587,0,0,0,0,0,0
57588,0,0,0,0,0,0
57590,0,0,0,0,0,0
57593,0,0,0,0,0,0
57594,0,0,0,0,0,0
57596,0,0,0,0,0,0
57601,0,0,0,0,0,0
57604,0,0,0,0,0,0
57612,0,0,0,0,0,0
57624,0,0,0,0,0,0
57628,0,0,0,0,0,0
57641,0,0,0,0,0,0
57653,0,0,0,0,0,0
57691,0,0,0,0,0,0
57692,0,0,0,0,0,0
57696,0,0,0,0,0,0
57704,0,0,0,0,0,0
57713,0,0,0,0,0,0
57725,0,0,0,0,0,0
57748,0,0,0,0,0,0
57749,0,0,0,0,0,0
57750,0,0,0,0,0,0
57776,0,0,0,0,0,0
57784,0,0,0,0,0,0
57786,0,0,0,0,0,0
57818,0,0,0,0,0,0
57834,0,0,0,0,0,0
57835,0,0,0,0,0,0
57843,0,0,0,0,0,0
57888,0,0,0,0,0,0
57898,0,0,0,0,0,0
57900,0,0,0,0,0,0
57901,0,0,0,0,0,0
57939,0,0,0,0,0,0
57940,0,0,0,0,0,0
57944,0,0,0,0,0,0
57948,0,0,0,0,0,0
57952,0,0,0,0,0,0
57957,0,0,0,0,0,0
57959,0,0,0,0,0,0
57960,0,0,0,0,0,0
57962,0,0,0,0,0,0
57966,0,0,0,0,0,0
57969,0,0,0,0,0,0
57975,0,0,0,0,0,0
57980,0,0,0,0,0,0
57998,0,0,0,0,0,0
58045,0,0,0,0,0,0
58046,0,0,0,0,0,0
58050,0,0,0,0,0,0
58053,0,0,0,0,0,0
58054,0,0,0,0,0,0
58055,0,0,0,0,0,0
58062,0,0,0,0,0,0
58078,0,0,0,0,0,0
58080,0,0,0,0,0,0
58169,0,0,0,0,0,0
58189,0,0,0,0,0,0
58199,0,0,0,0,0,0
58224,0,0,0,0,0,0
58229,0,0,0,0,0,0
58232,0,0,0,0,0,0
58235,0,0,0,0,0,0
58236,0,0,0,0,0,0
58240,0,0,0,0,0,0
58241,0,0,0,0,0,0
58255,0,0,0,0,0,0
58271,0,0,0,0,0,0
58273,0,0,0,0,0,0
58274,0,0,0,0,0,0
58285,0,0,0,0,0,0
58288,0,0,0,0,0,0
58290,0,0,0,0,0,0
58291,0,0,0,0,0,0
58303,0,0,0,0,0,0
58319,0,0,0,0,0,0
58320,0,0,0,0,0,0
58335,0,0,0,0,0,0
58347,0,0,0,0,0,0
58348,0,0,0,0,0,0
58349,0,0,0,0,0,0
58354,0,0,0,0,0,0
58362,0,0,0,0,0,0
58380,0,0,0,2,0,0
58381,0,0,0,2,0,0
58393,0,0,0,0,0,0
58395,0,0,0,2,0,0
58402,0,0,0,0,0,0
58403,0,0,0,0,0,0
58409,0,0,0,0,0,0
58419,0,0,0,0,0,0
58424,0,0,0,0,0,0
58445,0,0,0,0,0,0
58457,0,0,0,0,0,0
58489,0,0,0,0,0,0
58492,0,0,0,0,0,0
58497,0,0,0,0,0,0
58509,0,0,0,0,0,0
58512,0,0,0,0,0,0
58516,0,0,0,0,0,0
58522,0,0,0,0,0,0
58524,0,0,0,0,0,0
58525,0,0,0,0,0,0
58529,0,0,0,0,0,0
58530,0,0,0,0,0,0
58537,0,0,0,0,0,0
58554,0,0,0,0,0,0
58561,0,0,0,0,0,0
58645,0,0,0,0,0,0
58658,0,0,0,0,0,0
58669,0,0,0,0,0,0
58710,0,0,0,0,0,0
58715,0,0,0,0,0,0
58718,0,0,0,0,0,0
58733,0,0,0,0,0,0
58740,0,0,0,0,0,0
58798,0,0,0,0,0,0
58799,0,0,0,0,0,0
58836,0,0,0,0,0,0
58865,0,0,0,0,0,0
58866,0,0,0,0,0,0
58867,0,0,0,0,0,0
58877,0,0,1,0,0,0
58881,0,0,0,0,0,0
58927,0,0,0,0,0,0
58950,0,0,0,0,0,0
58959,0,0,0,0,0,0
58967,0,0,0,0,0,0
58982,0,0,0,0,0,0
58985,0,0,0,0,0,0
58987,0,0,0,0,0,0
58989,0,0,0,0,0,0
58992,0,0,0,0,0,0
58995,0,0,0,0,0,0
59003,0,0,0,0,0,0
59018,0,0,0,0,0,0
59034,1,0,0,0,1,0
59036,0,0,0,0,0,0
59064,0,0,0,0,0,0
59068,0,0,0,0,0,0
59070,0,0,0,0,0,0
59097,0,0,0,0,0,0
59100,0,0,0,0,0,0
59139,0,0,0,0,0,0
59143,0,0,0,0,0,0
59144,0,0,0,0,0,0
59147,0,0,0,0,0,0
59153,0,0,0,0,0,0
59154,0,0,0,0,0,0
59156,0,0,0,0,0,0
59157,0,0,0,0,0,0
59175,0,0,0,0,0,0
59176,0,0,0,0,0,0
59177,0,0,0,0,0,0
59179,0,0,0,0,0,0
59180,0,0,0,0,0,0
59185,0,0,0,0,0,0
59186,0,0,0,0,0,0
59188,0,0,0,0,0,0
59199,0,0,0,0,0,0
59204,0,0,0,0,0,0
59206,0,0,0,0,0,0
59209,0,0,0,0,0,0
59235,0,0,0,0,0,0
59238,0,0,0,0,0,0
59241,0,0,0,0,0,0
59262,0,0,0,0,0,0
59292,0,0,0,0,0,0
59293,0,0,0,0,0,0
59294,0,0,0,0,0,0
59299,0,0,0,0,0,0
59300,0,0,0,0,0,0
59306,0,0,0,0,0,0
59317,0,0,0,0,0,0
59323,0,0,0,0,0,0
59325,0,0,0,0,0,0
59327,0,0,0,0,0,0
59329,0,0,0,0,0,0
59331,0,0,0,0,0,0
59336,0,0,0,0,0,0
59363,0,0,0,0,0,0
59365,0,0,0,0,0,0
59367,0,0,0,0,0,0
59368,0,0,0,0,0,0
59369,0,0,0,0,0,0
59427,0,0,0,0,0,0
59445,0,0,0,0,0,0
59446,0,0,0,0,0,0
59449,0,0,0,0,0,0
59451,0,0,0,0,0,0
59455,0,0,0,0,0,0
59456,0,0,0,0,0,0
59457,0,0,0,0,0,0
59458,0,0,0,0,0,0
59459,0,0,0,0,0,0
59466,0,0,0,0,0,0
59467,0,0,0,0,0,0
59470,0,0,0,0,0,0
59485,0,0,0,0,0,0
59505,0,0,0,0,0,0
59529,0,0,0,0,0,0
59534,0,0,0,0,0,0
59558,0,0,0,0,0,0
59565,0,0,0,0,0,0
59594,0,0,0,0,0,1
59598,0,0,0,0,0,0
59607,0,0,0,0,0,0
59609,0,0,0,0,0,0
59611,0,0,0,0,0,0
59613,0,0,0,0,0,0
59629,0,0,0,0,0,0
59633,0,0,0,0,0,0
59641,0,0,0,0,0,0
59642,0,0,0,0,0,0
59651,0,0,0,1,0,0
59663,0,0,0,1,0,1
59675,0,0,0,0,0,0
59686,0,0,0,0,0,0
59694,0,0,0,0,0,0
59715,0,0,0,0,0,0
59719,0,0,0,0,0,0
59720,0,0,1,1,1,0
59721,0,0,1,1,1,0
59728,0,0,0,0,0,0
59744,0,0,0,0,0,0
59779,0,0,0,0,0,0
59817,0,0,0,0,0,0
59822,0,0,0,0,0,0
59829,0,0,0,0,0,0
59835,0,0,0,0,0,0
59837,0,0,0,0,0,0
59843,0,0,0,0,0,0
59846,0,0,0,0,0,0
59849,0,0,0,0,0,0
59857,0,0,0,0,0,0
59859,0,0,0,0,0,0
59860,0,0,0,0,0,0
59862,0,0,0,0,0,0
59863,0,0,0,0,0,0
59865,0,0,0,0,0,0
59873,0,0,0,0,0,0
59875,0,0,0,0,0,0
59876,0,0,0,0,0,0
59880,0,0,0,0,0,0
59881,0,0,0,0,0,0
59888,0,0,0,0,0,0
59901,0,0,0,0,0,0
59907,0,0,0,0,0,0
59935,0,0,0,0,0,0
59937,0,0,0,0,0,0
59938,0,0,0,0,0,0
59939,0,0,0,0,0,0
59950,0,0,0,0,0,0
59959,0,0,0,0,0,0
59964,0,0,0,0,0,0
59965,0,0,0,0,0,0
59967,0,0,0,0,0,0
59973,0,0,0,0,0,0
60007,0,0,0,0,0,0
60024,0,0,0,0,0,0
60027,0,0,0,0,0,0
60031,0,0,0,0,0,0
60048,0,0,1,0,1,0
60049,0,0,1,0,1,0
60061,0,0,0,0,0,0
60062,0,0,0,0,0,0
60066,0,0,0,0,0,0
60067,0,0,0,0,0,0
60073,0,0,0,0,0,0
60093,0,0,0,0,0,0
60113,0,0,0,0,0,0
60114,0,0,0,0,0,0
60134,0,0,0,0,0,0
60135,0,0,0,0,0,0
60140,0,0,0,0,0,0
60141,0,0,0,0,0,0
60145,0,0,0,0,0,0
60156,0,0,0,0,0,0
60158,0,0,0,0,0,0
60159,0,0,0,0,0,0
60181,0,0,0,0,0,0
60196,0,0,0,0,0,0
60198,0,0,0,0,0,0
60220,0,0,0,0,0,0
60221,0,0,0,0,0,0
60225,0,0,0,0,0,0
60226,0,0,0,0,0,0
60229,0,0,0,0,0,0
60230,0,0,0,0,0,0
60233,0,0,0,0,0,0
60241,0,0,0,0,0,0
60248,0,0,0,0,0,0
60260,0,0,0,0,0,0
60264,0,0,0,0,0,0
60269,0,0,0,0,0,0
60295,0,0,0,0,0,0
60298,0,0,0,0,0,0
60301,0,0,0,0,0,0
60303,0,0,0,0,0,0
60311,0,0,0,0,0,0
60312,0,0,0,0,0,0
60313,0,0,0,0,0,0
60323,0,0,0,0,0,0
60331,0,0,0,0,0,0
60341,0,0,0,0,0,0
60347,0,0,0,0,0,0
60349,1,0,1,0,1,0
60360,0,0,0,0,0,0
60361,0,0,0,0,0,0
60366,0,0,0,0,0,0
60368,0,0,0,0,0,0
60369,0,0,1,0,0,1
60377,0,0,0,0,0,0
60388,0,0,0,0,0,0
60389,0,0,0,0,0,0
60423,0,0,0,0,0,0
60430,0,0,0,0,0,0
60436,0,0,0,0,0,0
60437,0,0,0,0,0,0
60440,0,0,0,0,0,0
60443,0,0,0,0,0,0
60481,0,0,0,0,0,0
60482,0,0,0,0,0,0
60483,0,0,0,0,0,0
60501,0,0,0,0,0,0
60507,0,0,0,0,0,0
60508,0,0,0,0,0,0
60512,0,0,0,0,0,0
60516,0,0,0,0,0,0
60517,0,0,0,0,0,0
60519,0,0,0,0,0,0
60520,0,0,0,0,0,0
60537,0,0,0,0,0,0
60555,0,0,0,0,0,0
60561,0,0,0,0,0,0
60563,0,0,1,0,1,0
60574,0,0,0,0,0,0
60588,0,0,0,1,0,0
60594,0,0,0,0,0,0
60595,0,0,0,0,0,0
60601,0,0,0,0,0,0
60602,0,0,0,0,0,1
60611,0,0,0,0,0,0
60613,0,0,0,0,0,0
60627,0,0,0,0,0,0
60630,0,0,0,0,0,0
60631,0,0,0,0,0,0
60632,0,0,0,0,0,0
60639,0,0,0,0,0,0
60640,0,0,0,0,0,0
60641,0,0,0,0,0,0
60645,0,0,0,0,0,0
60659,0,0,0,0,0,0
60660,0,0,0,0,0,0
60696,0,0,0,0,0,0
60720,0,0,0,0,0,0
60723,0,0,0,0,0,0
60733,0,0,0,0,0,0
60736,0,0,0,0,0,0
60754,0,0,0,0,0,0
60760,0,0,0,0,0,0
60804,0,0,0,0,0,0
60812,0,0,0,0,0,0
60813,0,0,0,0,0,0
60828,0,0,0,0,0,0
60829,0,0,0,0,0,0
60840,0,0,0,0,0,0
60842,0,0,0,0,0,0
60846,0,0,0,0,0,0
60847,0,0,0,0,0,0
60850,0,0,0,0,0,0
60885,0,0,0,0,0,0
60890,0,0,0,0,0,0
60891,0,0,0,0,0,0
60893,0,0,0,0,0,0
60894,0,0,0,0,0,0
60908,0,0,0,0,0,0
60917,0,0,0,0,0,0
60924,0,0,0,0,0,0
60929,0,0,0,0,0,0
60941,0,0,0,0,0,0
60956,0,0,0,0,0,0
60964,0,0,0,0,0,0
60969,0,0,0,0,0,0
60971,0,0,0,0,0,0
60975,0,0,0,0,0,0
60995,0,0,0,0,0,0
61000,0,0,0,0,0,0
61004,0,0,0,0,0,0
61007,0,0,0,0,0,0
61008,0,0,0,0,0,0
61026,0,0,0,0,0,0
61028,0,0,0,0,0,0
61076,0,0,0,0,0,0
61077,0,0,0,0,0,0
61082,0,0,0,0,0,0
61090,0,0,0,0,0,0
61100,0,0,0,0,0,0
61106,0,0,0,0,0,0
61119,0,0,0,0,0,0
61124,0,0,0,0,0,0
61160,0,0,0,0,0,0
61180,0,0,0,0,0,0
61198,0,0,0,0,0,0
61203,0,0,0,0,0,0
61204,0,0,0,0,0,0
61209,0,0,0,0,0,0
61217,0,0,0,0,0,0
61218,0,0,0,0,0,0
61222,0,0,0,0,0,0
61227,0,0,0,0,0,0
61228,0,0,0,0,0,0
61230,0,0,0,0,0,0
61231,0,0,0,0,0,0
61244,0,0,0,0,0,0
61251,0,0,0,0,0,0
61259,0,0,0,0,0,0
61285,0,0,0,0,0,0
61287,0,0,0,0,0,0
61291,0,0,0,0,0,0
61292,0,0,0,0,0,0
61293,0,0,0,0,0,0
61297,0,0,0,0,0,0
61300,0,0,0,0,0,0
61303,0,0,0,0,0,0
61307,0,0,0,0,0,0
61309,0,0,0,0,0,0
61320,0,0,0,0,0,0
61322,0,0,0,0,0,0
61337,0,0,0,0,0,0
61340,0,0,0,0,0,0
61346,0,0,0,0,0,0
61352,0,0,0,0,0,0
61361,0,0,0,0,0,0
61371,0,0,0,0,0,0
61373,0,0,0,0,0,0
61376,0,0,0,0,0,0
61380,0,0,0,0,0,0
61405,0,0,0,0,0,0
61412,0,0,0,0,0,0
61416,0,0,0,0,0,0
61422,0,0,0,0,0,0
61423,0,0,0,0,0,0
61426,0,0,0,0,0,0
61444,0,0,0,0,0,0
61445,0,0,0,0,0,0
61464,0,0,0,0,0,0
61465,0,0,0,0,0,0
61466,0,0,0,0,0,0
61479,0,0,0,0,0,0
61481,0,0,0,0,0,0
61485,0,0,0,0,0,0
61501,0,0,0,0,0,0
61517,0,0,0,0,0,0
61523,0,0,0,0,0,0
61524,0,0,0,0,0,0
61531,0,0,0,0,0,0
61539,0,0,0,0,0,0
61544,0,0,0,0,0,0
61549,0,0,0,0,0,0
61551,0,0,0,0,0,0
61602,0,0,0,0,0,0
61615,0,0,0,0,0,0
61619,0,0,0,0,0,0
61628,0,0,0,0,0,0
61630,0,0,0,0,0,0
61650,0,0,0,0,0,0
61655,0,0,0,0,0,0
61663,0,0,0,0,0,0
61692,0,0,0,0,0,0
61694,0,0,0,0,0,0
61697,0,0,0,0,0,0
61698,0,0,0,0,0,0
61700,0,0,0,0,0,0
61701,0,0,0,0,0,0
61702,0,0,0,0,0,0
61706,0,0,0,0,0,0
61707,0,0,0,0,0,0
61719,0,0,0,0,0,0
61720,0,0,0,0,0,0
61727,0,0,0,0,0,0
61728,0,0,0,0,0,0
61742,0,0,0,0,0,0
61842,0,0,0,0,0,0
61876,0,0,0,0,0,0
61877,0,0,0,0,0,0
61879,0,0,0,0,0,0
61937,0,0,0,0,0,0
61939,0,0,0,0,0,0
61940,0,0,0,0,0,0
61942,0,0,0,0,0,0
61943,0,0,0,0,0,0
61944,0,0,0,0,0,0
61947,0,0,0,0,0,0
61955,0,0,0,0,0,0
61989,0,0,0,0,0,0
61990,0,0,0,0,0,0
61992,0,0,0,0,0,0
62043,0,0,0,0,0,0
62044,0,0,0,0,0,0
62046,0,0,0,0,0,0
62047,0,0,0,0,0,0
62048,0,0,0,0,0,0
62051,0,0,0,0,0,0
62057,0,0,0,0,0,0
62058,0,0,0,0,0,0
62060,0,0,0,0,0,0
62061,0,0,0,0,0,0
62062,0,0,0,0,0,0
62077,0,0,0,0,0,0
62089,0,0,0,0,0,0
62091,0,0,0,0,0,0
62099,0,0,0,0,0,0
62102,0,0,0,0,0,0
62107,0,0,0,0,0,0
62108,0,0,0,0,0,0
62109,0,0,0,0,0,0
62110,0,0,0,0,0,0
62119,0,0,0,0,0,0
62120,0,0,0,0,0,0
62125,0,0,0,0,0,0
62130,0,0,0,0,0,0
62131,0,0,0,0,0,0
62132,0,0,0,0,0,0
62141,0,0,0,2,0,0
62147,0,0,0,0,0,0
62149,0,0,0,0,0,0
62152,0,0,0,0,0,0
62164,0,0,0,0,0,0
62169,0,0,0,0,0,0
62188,0,0,0,0,0,0
62189,0,0,0,0,0,0
62190,0,0,0,0,0,0
62211,0,0,0,0,0,0
62212,0,0,0,0,0,0
62218,0,0,0,0,0,0
62220,0,0,0,0,0,0
62245,0,0,0,0,0,0
62246,0,0,0,0,0,0
62247,0,0,0,0,0,0
62248,0,0,0,0,0,0
62249,0,0,0,0,0,0
62254,0,0,0,0,0,0
62259,0,0,0,0,0,0
62260,0,0,0,0,0,0
62262,0,0,0,0,0,0
62263,0,0,0,0,0,0
62268,0,0,0,0,0,0
62280,0,0,0,0,0,0
62287,0,0,0,0,0,0
62294,0,0,0,0,0,0
62295,0,0,0,0,0,0
62298,0,0,0,0,0,0
62303,0,0,0,0,0,0
62315,0,0,0,0,0,0
62316,0,0,0,0,0,0
62324,0,0,0,0,0,0
